/nlsasfs/home/ai4bharat/gramesh/speechteam/github_repos/indicAlignment/data/newsonair_v5/punjabi
Regional-Chandigarh-Punjabi-1820-2019327192053/sent_35.wav	100800
Regional-Chandigarh-Punjabi-1820-2019327192053/sent_41.wav	192640
Regional-Chandigarh-Punjabi-1820-2019327192053/sent_44.wav	210560
Regional-Chandigarh-Punjabi-1820-2019327192053/sent_39.wav	75520
Regional-Chandigarh-Punjabi-1820-2019327192053/sent_27.wav	72000
Regional-Chandigarh-Punjabi-1820-2019327192053/sent_37.wav	48000
Regional-Chandigarh-Punjabi-1820-2019327192053/sent_31.wav	116800
Regional-Chandigarh-Punjabi-1820-2019327192053/sent_19.wav	86720
Regional-Chandigarh-Punjabi-1820-2019327192053/sent_4.wav	303040
Regional-Chandigarh-Punjabi-1820-2019327192053/sent_51.wav	174080
Regional-Chandigarh-Punjabi-1820-2019327192053/sent_21.wav	183360
Regional-Chandigarh-Punjabi-1820-2019327192053/sent_17.wav	233920
Regional-Chandigarh-Punjabi-1820-2019327192053/sent_10.wav	86400
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_27.wav	111360
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_13.wav	173120
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_52.wav	237440
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_10.wav	78080
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_1.wav	129280
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_6.wav	138560
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_8.wav	76160
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_59.wav	60800
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_49.wav	85760
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_57.wav	158720
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_31.wav	222400
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_35.wav	151680
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_16.wav	73600
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_36.wav	138240
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_15.wav	217600
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_23.wav	178880
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_9.wav	92480
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_19.wav	151040
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_48.wav	157760
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_29.wav	69120
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_45.wav	126720
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_21.wav	140800
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_46.wav	153920
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_62.wav	119360
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_56.wav	81920
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_58.wav	138880
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_7.wav	175360
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_18.wav	231680
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_32.wav	161280
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_44.wav	205120
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_61.wav	187200
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_40.wav	99840
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_3.wav	200960
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_20.wav	81600
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_12.wav	122880
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_34.wav	239680
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_11.wav	114880
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_51.wav	103040
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_39.wav	252800
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_53.wav	62400
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_2.wav	107200
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_22.wav	123200
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_54.wav	200640
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_41.wav	72320
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_55.wav	102720
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_33.wav	61120
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_14.wav	53120
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_38.wav	280960
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_17.wav	199360
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_50.wav	84800
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_43.wav	117120
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_42.wav	193600
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_28.wav	113920
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_4.wav	225920
Regional-Chandigarh-Punjabi-1820-2019125192848/sent_47.wav	96000
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_6.wav	95360
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_48.wav	160960
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_18.wav	139840
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_7.wav	92800
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_12.wav	87040
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_39.wav	186880
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_10.wav	210240
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_38.wav	314560
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_20.wav	422720
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_5.wav	126720
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_28.wav	74560
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_31.wav	179200
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_34.wav	292480
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_45.wav	168960
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_11.wav	86080
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_1.wav	171200
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_21.wav	90880
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_27.wav	326400
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_33.wav	125120
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_29.wav	127680
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_16.wav	62080
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_9.wav	87680
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_26.wav	246080
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_47.wav	94400
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_4.wav	149760
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_13.wav	125440
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_15.wav	150080
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_42.wav	82560
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_24.wav	141440
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_8.wav	188800
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_25.wav	176640
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_40.wav	355840
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_41.wav	68160
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_17.wav	206400
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_3.wav	137920
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_23.wav	209920
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_30.wav	102720
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_2.wav	118720
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_36.wav	52480
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_35.wav	209280
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_46.wav	261760
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_32.wav	229120
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_14.wav	173120
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_19.wav	253760
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_37.wav	127680
Regional-Chandigarh-Punjabi-1820-20181126193340/sent_22.wav	85440
Regional-Chandigarh-Punjabi-1820-20209321830/sent_5.wav	140160
Regional-Chandigarh-Punjabi-1820-20209321830/sent_14.wav	78720
Regional-Chandigarh-Punjabi-1820-20209321830/sent_10.wav	133760
Regional-Chandigarh-Punjabi-1820-20209321830/sent_44.wav	41600
Regional-Chandigarh-Punjabi-1820-20209321830/sent_46.wav	159360
Regional-Chandigarh-Punjabi-1820-20209321830/sent_45.wav	40320
Regional-Chandigarh-Punjabi-1820-20209321830/sent_48.wav	156480
Regional-Chandigarh-Punjabi-1820-20209321830/sent_50.wav	83840
Regional-Chandigarh-Punjabi-1820-20209321830/sent_22.wav	237760
Regional-Chandigarh-Punjabi-1820-20209321830/sent_18.wav	189440
Regional-Chandigarh-Punjabi-1820-20209321830/sent_47.wav	138240
Regional-Chandigarh-Punjabi-1820-20209321830/sent_41.wav	105280
Regional-Chandigarh-Punjabi-1820-20209321830/sent_21.wav	210560
Regional-Chandigarh-Punjabi-1820-20209321830/sent_37.wav	158080
Regional-Chandigarh-Punjabi-1820-20209321830/sent_34.wav	157760
Regional-Chandigarh-Punjabi-1820-20209321830/sent_38.wav	200000
Regional-Chandigarh-Punjabi-1820-20209321830/sent_49.wav	133120
Regional-Chandigarh-Punjabi-1820-20209321830/sent_30.wav	137280
Regional-Chandigarh-Punjabi-1820-20209321830/sent_39.wav	74880
Regional-Chandigarh-Punjabi-1820-20209321830/sent_43.wav	216000
Regional-Chandigarh-Punjabi-1820-20209321830/sent_12.wav	99200
Regional-Chandigarh-Punjabi-1820-20209321830/sent_1.wav	184000
Regional-Chandigarh-Punjabi-1820-20209321830/sent_29.wav	73280
Regional-Chandigarh-Punjabi-1820-20209321830/sent_3.wav	169280
Regional-Chandigarh-Punjabi-1820-20209321830/sent_58.wav	115520
Regional-Chandigarh-Punjabi-1820-20209321830/sent_9.wav	98240
Regional-Chandigarh-Punjabi-1820-20209321830/sent_31.wav	165440
Regional-Chandigarh-Punjabi-1820-20209321830/sent_23.wav	123200
Regional-Chandigarh-Punjabi-1820-20209321830/sent_25.wav	257280
Regional-Chandigarh-Punjabi-1820-20209321830/sent_8.wav	245760
Regional-Chandigarh-Punjabi-1820-20209321830/sent_32.wav	157760
Regional-Chandigarh-Punjabi-1820-20209321830/sent_24.wav	163840
Regional-Chandigarh-Punjabi-1820-20209321830/sent_6.wav	252800
Regional-Chandigarh-Punjabi-1820-20209321830/sent_57.wav	78720
Regional-Chandigarh-Punjabi-1820-20209321830/sent_36.wav	65600
Regional-Chandigarh-Punjabi-1820-20209321830/sent_19.wav	264000
Regional-Chandigarh-Punjabi-1820-20209321830/sent_56.wav	281920
Regional-Chandigarh-Punjabi-1820-20209321830/sent_7.wav	182400
Regional-Chandigarh-Punjabi-1820-20209321830/sent_35.wav	39040
Regional-Chandigarh-Punjabi-1820-20209321830/sent_4.wav	251840
Regional-Chandigarh-Punjabi-1820-20209321830/sent_59.wav	189760
Regional-Chandigarh-Punjabi-1820-20209321830/sent_42.wav	130240
Regional-Chandigarh-Punjabi-1820-20209321830/sent_40.wav	53440
Regional-Chandigarh-Punjabi-1820-20209321830/sent_16.wav	84800
Regional-Chandigarh-Punjabi-1820-20209321830/sent_60.wav	53760
Regional-Chandigarh-Punjabi-1820-20209321830/sent_11.wav	77760
Regional-Chandigarh-Punjabi-1820-20209321830/sent_28.wav	71360
Regional-Chandigarh-Punjabi-1820-20209321830/sent_2.wav	81600
Regional-Chandigarh-Punjabi-1820-20209321830/sent_20.wav	63680
Regional-Chandigarh-Punjabi-1820-20209321830/sent_55.wav	154880
Regional-Chandigarh-Punjabi-1820-20209321830/sent_27.wav	136640
Regional-Chandigarh-Punjabi-1820-20209321830/sent_54.wav	152320
Regional-Chandigarh-Punjabi-1820-20209321830/sent_15.wav	82880
Regional-Chandigarh-Punjabi-1820-201912219179/sent_4.wav	107520
Regional-Chandigarh-Punjabi-1820-201912219179/sent_5.wav	154880
Regional-Chandigarh-Punjabi-1820-201912219179/sent_28.wav	238080
Regional-Chandigarh-Punjabi-1820-201912219179/sent_51.wav	90560
Regional-Chandigarh-Punjabi-1820-201912219179/sent_12.wav	125120
Regional-Chandigarh-Punjabi-1820-201912219179/sent_1.wav	144000
Regional-Chandigarh-Punjabi-1820-201912219179/sent_35.wav	111360
Regional-Chandigarh-Punjabi-1820-201912219179/sent_61.wav	188480
Regional-Chandigarh-Punjabi-1820-201912219179/sent_24.wav	59520
Regional-Chandigarh-Punjabi-1820-201912219179/sent_9.wav	89600
Regional-Chandigarh-Punjabi-1820-201912219179/sent_38.wav	53440
Regional-Chandigarh-Punjabi-1820-201912219179/sent_20.wav	82880
Regional-Chandigarh-Punjabi-1820-201912219179/sent_50.wav	45440
Regional-Chandigarh-Punjabi-1820-201912219179/sent_3.wav	95040
Regional-Chandigarh-Punjabi-1820-201912219179/sent_47.wav	59200
Regional-Chandigarh-Punjabi-1820-201912219179/sent_54.wav	36160
Regional-Chandigarh-Punjabi-1820-201912219179/sent_55.wav	120000
Regional-Chandigarh-Punjabi-1820-201912219179/sent_14.wav	133760
Regional-Chandigarh-Punjabi-1820-201912219179/sent_44.wav	100160
Regional-Chandigarh-Punjabi-1820-201912219179/sent_42.wav	71680
Regional-Chandigarh-Punjabi-1820-201912219179/sent_31.wav	139200
Regional-Chandigarh-Punjabi-1820-201912219179/sent_49.wav	65920
Regional-Chandigarh-Punjabi-1820-201912219179/sent_46.wav	87680
Regional-Chandigarh-Punjabi-1820-201912219179/sent_32.wav	176000
Regional-Chandigarh-Punjabi-1820-201912219179/sent_17.wav	126080
Regional-Chandigarh-Punjabi-1820-201912219179/sent_25.wav	113600
Regional-Chandigarh-Punjabi-1820-201912219179/sent_39.wav	174080
Regional-Chandigarh-Punjabi-1820-201912219179/sent_16.wav	73280
Regional-Chandigarh-Punjabi-1820-201912219179/sent_33.wav	169920
Regional-Chandigarh-Punjabi-1820-201912219179/sent_2.wav	119040
Regional-Chandigarh-Punjabi-1820-201912219179/sent_18.wav	106240
Regional-Chandigarh-Punjabi-1820-201912219179/sent_43.wav	204480
Regional-Chandigarh-Punjabi-1820-201912219179/sent_8.wav	97920
Regional-Chandigarh-Punjabi-1820-201912219179/sent_10.wav	90560
Regional-Chandigarh-Punjabi-1820-201912219179/sent_30.wav	77760
Regional-Chandigarh-Punjabi-1820-201912219179/sent_23.wav	120320
Regional-Chandigarh-Punjabi-1820-201912219179/sent_41.wav	210560
Regional-Chandigarh-Punjabi-1820-201912219179/sent_59.wav	77440
Regional-Chandigarh-Punjabi-1820-201912219179/sent_26.wav	146240
Regional-Chandigarh-Punjabi-1820-201912219179/sent_64.wav	94720
Regional-Chandigarh-Punjabi-1820-201912219179/sent_45.wav	170880
Regional-Chandigarh-Punjabi-1820-201912219179/sent_11.wav	65280
Regional-Chandigarh-Punjabi-1820-201912219179/sent_60.wav	104320
Regional-Chandigarh-Punjabi-1820-201912219179/sent_40.wav	142400
Regional-Chandigarh-Punjabi-1820-201912219179/sent_48.wav	128320
Regional-Chandigarh-Punjabi-1820-201912219179/sent_27.wav	111040
Regional-Chandigarh-Punjabi-1820-201912219179/sent_13.wav	89280
Regional-Chandigarh-Punjabi-1820-201912219179/sent_34.wav	121280
Regional-Chandigarh-Punjabi-1820-201912219179/sent_15.wav	140160
Regional-Chandigarh-Punjabi-1820-201912219179/sent_37.wav	98880
Regional-Chandigarh-Punjabi-1820-201912219179/sent_22.wav	129600
Regional-Chandigarh-Punjabi-1820-201912219179/sent_21.wav	134400
Regional-Chandigarh-Punjabi-1820-201912219179/sent_36.wav	107200
Regional-Chandigarh-Punjabi-1820-201912219179/sent_53.wav	83200
Regional-Chandigarh-Punjabi-1820-201912219179/sent_7.wav	298880
Regional-Chandigarh-Punjabi-1820-201912219179/sent_63.wav	53120
Regional-Chandigarh-Punjabi-1820-201912219179/sent_6.wav	132480
Regional-Chandigarh-Punjabi-1820-201912219179/sent_19.wav	115520
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_28.wav	191680
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_15.wav	133120
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_29.wav	77440
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_17.wav	177600
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_7.wav	402240
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_34.wav	340160
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_18.wav	354880
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_12.wav	175360
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_25.wav	130240
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_8.wav	194880
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_14.wav	198080
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_26.wav	76480
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_16.wav	131520
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_9.wav	162560
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_42.wav	199680
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_24.wav	174400
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_2.wav	161600
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_3.wav	122880
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_38.wav	367040
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_4.wav	138240
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_1.wav	236480
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_22.wav	220800
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_39.wav	250880
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_43.wav	348800
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_33.wav	121600
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_37.wav	253440
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_13.wav	373440
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_40.wav	52480
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_20.wav	203520
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_32.wav	121920
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_19.wav	77120
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_35.wav	153280
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_23.wav	242240
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_10.wav	247680
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_5.wav	256640
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_6.wav	198720
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_11.wav	260480
Regional-Chandigarh-Punjabi-1820-2019915185616/sent_31.wav	245120
Regional-Chandigarh-Punjabi-1820-202146193648/sent_49.wav	123200
Regional-Chandigarh-Punjabi-1820-202146193648/sent_14.wav	160640
Regional-Chandigarh-Punjabi-1820-202146193648/sent_15.wav	139520
Regional-Chandigarh-Punjabi-1820-202146193648/sent_7.wav	153600
Regional-Chandigarh-Punjabi-1820-202146193648/sent_38.wav	58880
Regional-Chandigarh-Punjabi-1820-202146193648/sent_53.wav	162880
Regional-Chandigarh-Punjabi-1820-202146193648/sent_9.wav	123840
Regional-Chandigarh-Punjabi-1820-202146193648/sent_5.wav	289280
Regional-Chandigarh-Punjabi-1820-202146193648/sent_1.wav	157440
Regional-Chandigarh-Punjabi-1820-202146193648/sent_51.wav	102400
Regional-Chandigarh-Punjabi-1820-202146193648/sent_52.wav	99520
Regional-Chandigarh-Punjabi-1820-202146193648/sent_12.wav	117440
Regional-Chandigarh-Punjabi-1820-202146193648/sent_50.wav	250240
Regional-Chandigarh-Punjabi-1820-202146193648/sent_6.wav	123840
Regional-Chandigarh-Punjabi-1820-202146193648/sent_35.wav	103360
Regional-Chandigarh-Punjabi-1820-202146193648/sent_48.wav	122880
Regional-Chandigarh-Punjabi-1820-202146193648/sent_23.wav	1117120
Regional-Chandigarh-Punjabi-1820-202146193648/sent_26.wav	64000
Regional-Chandigarh-Punjabi-1820-202146193648/sent_41.wav	183360
Regional-Chandigarh-Punjabi-1820-202146193648/sent_25.wav	103680
Regional-Chandigarh-Punjabi-1820-202146193648/sent_13.wav	128960
Regional-Chandigarh-Punjabi-1820-202146193648/sent_34.wav	176000
Regional-Chandigarh-Punjabi-1820-202146193648/sent_54.wav	200320
Regional-Chandigarh-Punjabi-1820-202146193648/sent_36.wav	96960
Regional-Chandigarh-Punjabi-1820-202146193648/sent_2.wav	133120
Regional-Chandigarh-Punjabi-1820-202146193648/sent_10.wav	87680
Regional-Chandigarh-Punjabi-1820-202146193648/sent_11.wav	116800
Regional-Chandigarh-Punjabi-1820-202146193648/sent_4.wav	91200
Regional-Chandigarh-Punjabi-1820-202146193648/sent_40.wav	269760
Regional-Chandigarh-Punjabi-1820-202146193648/sent_24.wav	69440
Regional-Chandigarh-Punjabi-1820-202146193648/sent_37.wav	165440
Regional-Chandigarh-Punjabi-1820-202146193648/sent_55.wav	205120
Regional-Chandigarh-Punjabi-1820-202146193648/sent_8.wav	129280
Regional-Chandigarh-Punjabi-1820-202146193648/sent_3.wav	179200
Regional-Chandigarh-Punjabi-1820-202146193648/sent_39.wav	57920
Regional-Chandigarh-Punjabi-1820-20191219916/sent_10.wav	92480
Regional-Chandigarh-Punjabi-1820-20191219916/sent_60.wav	156800
Regional-Chandigarh-Punjabi-1820-20191219916/sent_24.wav	202880
Regional-Chandigarh-Punjabi-1820-20191219916/sent_8.wav	100480
Regional-Chandigarh-Punjabi-1820-20191219916/sent_42.wav	334720
Regional-Chandigarh-Punjabi-1820-20191219916/sent_19.wav	120000
Regional-Chandigarh-Punjabi-1820-20191219916/sent_6.wav	173760
Regional-Chandigarh-Punjabi-1820-20191219916/sent_55.wav	217600
Regional-Chandigarh-Punjabi-1820-20191219916/sent_46.wav	288640
Regional-Chandigarh-Punjabi-1820-20191219916/sent_34.wav	85440
Regional-Chandigarh-Punjabi-1820-20191219916/sent_1.wav	140480
Regional-Chandigarh-Punjabi-1820-20191219916/sent_63.wav	65600
Regional-Chandigarh-Punjabi-1820-20191219916/sent_5.wav	123840
Regional-Chandigarh-Punjabi-1820-20191219916/sent_41.wav	107840
Regional-Chandigarh-Punjabi-1820-20191219916/sent_37.wav	86400
Regional-Chandigarh-Punjabi-1820-20191219916/sent_56.wav	85440
Regional-Chandigarh-Punjabi-1820-20191219916/sent_67.wav	117760
Regional-Chandigarh-Punjabi-1820-20191219916/sent_15.wav	72640
Regional-Chandigarh-Punjabi-1820-20191219916/sent_32.wav	176320
Regional-Chandigarh-Punjabi-1820-20191219916/sent_39.wav	160960
Regional-Chandigarh-Punjabi-1820-20191219916/sent_54.wav	80320
Regional-Chandigarh-Punjabi-1820-20191219916/sent_58.wav	124800
Regional-Chandigarh-Punjabi-1820-20191219916/sent_40.wav	305600
Regional-Chandigarh-Punjabi-1820-20191219916/sent_59.wav	90240
Regional-Chandigarh-Punjabi-1820-20191219916/sent_62.wav	150080
Regional-Chandigarh-Punjabi-1820-20191219916/sent_2.wav	151680
Regional-Chandigarh-Punjabi-1820-20191219916/sent_35.wav	50880
Regional-Chandigarh-Punjabi-1820-20191219916/sent_13.wav	184640
Regional-Chandigarh-Punjabi-1820-20191219916/sent_36.wav	62720
Regional-Chandigarh-Punjabi-1820-20191219916/sent_9.wav	151040
Regional-Chandigarh-Punjabi-1820-20191219916/sent_43.wav	178880
Regional-Chandigarh-Punjabi-1820-20191219916/sent_11.wav	92800
Regional-Chandigarh-Punjabi-1820-20191219916/sent_30.wav	110080
Regional-Chandigarh-Punjabi-1820-20191219916/sent_28.wav	135040
Regional-Chandigarh-Punjabi-1820-20191219916/sent_4.wav	121280
Regional-Chandigarh-Punjabi-1820-20191219916/sent_20.wav	124800
Regional-Chandigarh-Punjabi-1820-20191219916/sent_26.wav	122560
Regional-Chandigarh-Punjabi-1820-20191219916/sent_18.wav	155840
Regional-Chandigarh-Punjabi-1820-20191219916/sent_14.wav	80000
Regional-Chandigarh-Punjabi-1820-20191219916/sent_16.wav	239680
Regional-Chandigarh-Punjabi-1820-20191219916/sent_12.wav	139520
Regional-Chandigarh-Punjabi-1820-20191219916/sent_23.wav	91840
Regional-Chandigarh-Punjabi-1820-20191219916/sent_64.wav	89280
Regional-Chandigarh-Punjabi-1820-20191219916/sent_66.wav	63360
Regional-Chandigarh-Punjabi-1820-20191219916/sent_47.wav	216320
